0,100.0
1,99.61176470588235
2,99.2235294117647
3,98.83529411764705
4,98.44705882352942
5,98.05882352941177
6,97.67058823529412
7,97.28235294117647
8,96.89411764705882
9,96.50588235294117
10,96.11764705882354
11,95.72941176470589
12,95.34117647058824
13,94.95294117647059
14,94.56470588235294
15,94.17647058823529
16,93.78823529411764
17,93.4
18,93.01176470588236
19,92.62352941176471
20,92.23529411764706
21,91.84705882352941
22,91.45882352941176
23,91.07058823529411
24,90.68235294117648
25,90.29411764705883
26,89.90588235294118
27,89.51764705882353
28,89.12941176470588
29,88.74117647058824
30,88.3529411764706
31,87.96470588235294
32,87.5764705882353
33,87.18823529411765
34,86.8
35,86.41176470588235
36,86.02352941176471
37,85.63529411764706
38,85.24705882352941
39,84.85882352941177
40,84.47058823529412
41,84.08235294117647
42,83.69411764705882
43,83.30588235294118
44,82.91764705882353
45,82.52941176470588
46,82.14117647058823
47,81.75294117647059
48,81.36470588235294
49,80.97647058823529
50,80.58823529411765
51,80.2
52,79.81176470588235
53,79.4235294117647
54,79.03529411764706
55,78.6470588235294
56,78.25882352941176
57,77.87058823529412
58,77.48235294117647
59,77.09411764705882
60,76.70588235294117
61,76.31764705882352
62,75.92941176470589
63,75.54117647058823
64,75.15294117647059
65,74.76470588235294
66,74.37647058823529
67,73.98823529411764
68,73.6
69,73.21176470588236
70,72.8235294117647
71,72.43529411764706
72,72.04705882352941
73,71.65882352941176
74,71.27058823529411
75,70.88235294117646
76,70.49411764705883
77,70.10588235294118
78,69.71764705882353
79,69.32941176470588
80,68.94117647058823
81,68.5529411764706
82,68.16470588235293
83,67.7764705882353
84,67.38823529411765
85,67.0
86,66.61176470588235
87,66.2235294117647
88,65.83529411764707
89,65.4470588235294
90,65.05882352941177
91,64.67058823529412
92,64.28235294117647
93,63.89411764705883
94,63.50588235294117
95,63.11764705882353
96,62.72941176470588
97,62.34117647058824
98,61.95294117647059
99,61.56470588235294
100,61.1764705882353
101,60.78823529411765
102,60.4
103,60.01176470588235
104,59.62352941176471
105,59.23529411764706
106,58.84705882352941
107,58.45882352941177
108,58.07058823529412
109,57.682352941176475
110,57.29411764705882
111,56.90588235294118
112,56.51764705882353
113,56.129411764705885
114,55.741176470588236
115,55.35294117647059
116,54.964705882352945
117,54.576470588235296
118,54.188235294117646
119,53.8
120,53.411764705882355
121,53.023529411764706
122,52.63529411764706
123,52.247058823529414
124,51.858823529411765
125,51.47058823529412
126,51.08235294117647
127,50.694117647058825
128,50.305882352941175
129,49.91764705882353
130,49.529411764705884
131,49.14117647058824
132,48.752941176470586
133,48.364705882352936
134,47.976470588235294
135,47.588235294117645
136,47.2
137,46.811764705882354
138,46.42352941176471
139,46.03529411764706
140,45.647058823529406
141,45.258823529411764
142,44.870588235294115
143,44.48235294117647
144,44.09411764705882
145,43.70588235294118
146,43.31764705882353
147,42.92941176470589
148,42.54117647058823
149,42.152941176470584
150,41.76470588235294
151,41.37647058823529
152,40.98823529411765
153,40.6
154,40.21176470588236
155,39.82352941176471
156,39.435294117647054
157,39.04705882352941
158,38.65882352941176
159,38.27058823529412
160,37.88235294117647
161,37.49411764705883
162,37.10588235294118
163,36.71764705882354
164,36.32941176470588
165,35.94117647058823
166,35.55294117647058
167,35.16470588235295
168,34.7764705882353
169,34.38823529411765
170,34.0
171,33.611764705882365
172,33.2235294117647
173,32.83529411764705
174,32.4470588235294
175,32.05882352941177
176,31.67058823529412
177,31.28235294117647
178,30.89411764705882
179,30.505882352941185
180,30.117647058823522
181,29.729411764705873
182,29.341176470588238
183,28.95294117647059
184,28.56470588235294
185,28.17647058823529
186,27.788235294117655
187,27.400000000000006
188,27.011764705882342
189,26.623529411764707
190,26.235294117647058
191,25.84705882352941
192,25.45882352941176
193,25.070588235294125
194,24.682352941176475
195,24.294117647058826
196,23.905882352941177
197,23.517647058823528
198,23.12941176470588
199,22.74117647058823
200,22.352941176470594
201,21.964705882352945
202,21.576470588235296
203,21.188235294117646
204,20.799999999999997
205,20.411764705882348
206,20.0235294117647
207,19.635294117647064
208,19.247058823529414
209,18.858823529411765
210,18.470588235294116
211,18.08235294117648
212,17.694117647058818
213,17.30588235294117
214,16.917647058823533
215,16.529411764705884
216,16.141176470588235
217,15.752941176470586
218,15.36470588235295
219,14.976470588235301
220,14.588235294117638
221,14.200000000000003
222,13.811764705882354
223,13.423529411764704
224,13.035294117647055
225,12.64705882352942
226,12.258823529411771
227,11.870588235294122
228,11.482352941176472
229,11.094117647058823
230,10.705882352941174
231,10.317647058823525
232,9.92941176470589
233,9.54117647058824
234,9.152941176470591
235,8.764705882352942
236,8.376470588235293
237,7.9882352941176435
238,7.599999999999994
239,7.211764705882359
240,6.82352941176471
241,6.435294117647061
242,6.047058823529412
243,5.658823529411777
244,5.270588235294113
245,4.882352941176464
246,4.494117647058829
247,4.10588235294118
248,3.7176470588235304
249,3.329411764705881
250,2.941176470588246
251,2.552941176470597
252,2.1647058823529335
253,1.7764705882352985
254,1.3882352941176492
255,1.0
